numero;seq;rotulo
03013902120148240058;50000;CON
08077002820138240023;50000;CON
40149726820178240000;50001;CON
00349485620008240023;50000;CON
00050383920138240019;50000;CON
00016560420068240045;50002;CON
03000495120168240005;50001;CON
00107218820098240054;50000;CON
00068163720108240023;50001;CON
00072696020148240033;50001;CON
00005099020028240009;50003;CON
03022743320158240020;50000;CON
00023551620148240012;50001;CON
00118897320128240005;50002;CON
00001789320098240064;50000;CON
00045868220128240045;50001;CON
03013896720148240080;50001;CON
00080918420118240023;50000;CON
40132621320178240000;50000;CON
00228712920118240023;50001;CON
00005112020118240082;50000;CON
00005285020168240189;50001;CON
03038895720148240064;50000;CON
00045920720128240040;50001;CON
00020225920138240025;50001;CON
05009974820128240005;50001;CON
00416231520128240023;50002;CON
00070107820128240019;50001;CON
00021822220128240057;50004;CON
00080105820128240005;50004;CON
03014704220168240081;50000;CON
05012823620118240018;50000;CON
05001940220118240005;50001;CON
05024927320128240023;50001;CON
40032916720188240000;50000;CON
00016309820108240066;50000;CON
00025532420148240054;50002;CON
00164508620128240023;50000;CON
00023218520128240020;50001;CON
00136249820138240008;50000;CON
03003016720158240012;50000;CON
01132960920148240020;00000;CON
00065747220128240067;50001;CON
03017586620158240067;50001;CON
08007096720138240045;50002;CON
03017586620158240067;50002;CON
00046352320138240067;50001;CON
00040864220138240025;50001;CON
03002703620148240124;50001;CON
03065210520158240005;50001;CON
00220211920138240018;50001;CON
00284231920138240018;50000;CON
00078747920108240054;50000;CON
00156449620128240008;50002;CON
00126691120048240064;50001;CON
03006406620158240031;50001;CON
00017766820108240025;50001;CON
00243501220118240038;50000;CON
03014329820148240081;50000;CON
05016864020138240011;50001;CON
00043661120138240058;50005;CON
00031288420108240082;50001;CON
03004618820158240078;50000;CON
00187183420138240038;50001;CON
00000882320138240007;50000;CON
00146487820108240005;50002;CON
03000559120158240167;50002;CON
00007105920098240002;50000;CON
05001929020138240060;50001;CON
03017035420168240076;50001;CON
03000191520148240125;50001;CON
03225884320158240038;50001;CON
03003337220168240033;50002;CON
03003337220168240033;50003;CON
40067643220168240000;50002;CON
00005328820138240061;50000;CON
00228712920118240023;50002;CON
00055489420138240005;50001;CON
00010501720148240070;50001;CON
00029156520138240020;50001;CON
03171859520158240005;50001;CON
03011507020158240034;50000;CON
00037494220128240040;50001;CON
03016459720158240072;50000;CON
40177374620168240000;50002;CON
00035874020068240078;50000;CON
00177675520138240033;50001;CON
00182653920138240038;50001;CON
00182653920138240038;50000;CON
03058559620148240018;50001;CON
03110828520158240033;50001;CON
00800993020098240023;50000;CON
00034003720008240015;50001;CON
00110255820108240020;50002;CON
00110255820108240020;50001;CON
00098262820108240011;50000;CON
05004534920118240020;50001;CON
05004534920118240020;50000;CON
00132638320088240064;50003;CON
00126297820128240054;50001;CON
03108484520158240020;50001;CON
40091370220178240000;50000;CON
03008809320168240007;50001;CON
03110828520158240033;50002;CON
40215816720178240000;50000;CON
00089736920098240038;50002;CON
00099804619968240008;50000;CON
00031363520108240026;50000;CON
00014381020138240019;50000;CON
03068556820148240039;50001;CON
00014381020138240019;50001;CON
03015710920148240030;50000;CON
40122006920168240000;50001;CON
40102554720168240000;50002;CON
03209938820148240023;50001;CON
03038176420168240011;50002;CON
01132960920148240020;50001;CON
00054374620098240007;50002;CON
03061549820178240008;50001;CON
05720037819458240615;50001;CON
03046170820168240039;50001;CON
00049772020098240020;50005;CON
00000032720118240033;50001;CON
00000032720118240033;50000;CON
00243917320108240018;50000;CON
01347464320078240023;50000;CON
00111989719978240033;50001;CON
05001349120108240125;50001;CON
00049208120088240005;50004;CON
00491963020108240038;50000;CON
03093638420178240005;50000;CON
03653321620068240023;50000;CON
03020576720148240038;50000;CON
03020576720148240038;50001;CON
00507016720118240023;50000;CON
00022381520078240030;50000;CON
05004662820128240080;50000;CON
00005807720148240072;50000;CON
00803391920098240023;50001;CON
03027303920148240045;50001;CON
40123805120178240000;50001;CON
00044445220098240023;50002;CON
00011996919958240008;50001;CON
03019143520148240020;50001;CON
00099623720028240033;50006;CON
03000493420158240216;50000;CON
00195238120128240018;50000;CON
05001598520128240044;50000;CON
00034105420118240061;50001;CON
00034105420118240061;50000;CON
05012085020138240005;50000;CON
00221096520118240038;50001;CON
01366177220138240064;50000;CON
03010355720168240020;50000;CON
03001826520158240058;50000;CON
03015279120158240082;50001;CON
03004618320178240057;50000;CON
00437964620118240023;50000;CON
03163579720158240038;50001;CON
03163579720158240038;50000;CON
03077088820168240045;50000;CON
05000514620108240167;50000;CON
00171199120118240018;50002;CON
06007003320148240020;50001;CON
03087707820158240020;50002;CON
00097549320098240005;50001;CON
00076938020148240008;50000;CON
40103236020178240000;50000;CON
03012427420168240014;50001;CON
03065461820158240005;50001;CON
03010607020148240075;50002;CON
05002026020118240075;50001;CON
00381697120058240023;50002;CON
00171588220118240020;50002;CON
03016217320148240082;50001;CON
00027389320138240055;50000;CON
00064195020088240054;50002;CON
00064195020088240054;50001;CON
03065697220148240045;50001;CON
03061946420158240036;50001;CON
00152705520138240005;50000;CON
03023838420158240040;50001;CON
00353049420138240023;50000;CON
03059755320178240045;50000;CON
00013072220108240025;50001;CON
00035563220128240006;50001;CON
00063992820078240011;50000;CON
00144778720118240005;50003;CON
06008949120148240033;50000;CON
03007788820158240045;50002;CON
40039931320188240000;50000;CON
03021815320158240058;50001;CON
00031672720128240045;50001;CON
03310888020148240023;50001;CON
03019656320178240045;50000;CON
00820044120078240023;50002;CON
03078301620158240020;50001;CON
00145022720138240039;50001;CON
03014329820148240081;50001;CON
00143402620128240020;50001;CON
00015735820078240075;50001;CON
00029816620088240005;50000;CON
00004512420098240080;50001;CON
00000057320168240242;50001;CON
05024001620138240038;50001;CON
00080105820128240005;50003;CON
00162819320088240038;50003;CON
00037412820128240020;50001;CON
00043661120138240058;50003;CON
00112450920078240005;50001;CON
03019167920158240081;50000;CON
03070778320168240033;50004;CON
03163873720158240005;50001;CON
03014604320158240045;50000;CON
03039937720158240011;50000;CON
03056221620168240023;50001;CON
03000559120158240167;50003;CON
03022942720158240019;50000;CON
03008990820168240005;50001;CON
03239973620148240023;50001;CON
00035691820128240075;50001;CON
00022933220138240037;50001;CON
00005824720148240072;50000;CON
00071442320038240019;50000;CON
00267345620128240023;50001;CON
03004975520168240027;50001;CON
03001415920148240050;50001;CON
03065503220158240045;50001;CON
00038169620048240004;50001;CON
03283188020158240023;50001;CON
03006571520158240060;50000;CON
03063898820158240023;50001;CON
03023766320158240082;50000;CON
03005850320158240036;50001;CON
03021021120158240079;50002;CON
03063042520168240005;50000;CON
00242273920098240020;50000;CON
00010838620138240055;50001;CON
08182587720148240038;50000;CON
00508079720098240023;50001;CON
03030456520168240023;50000;CON
00115872120128240045;50001;CON
00030315020008240045;50000;CON
03008317020158240077;50000;CON
03075869320158240018;50001;CON
00149813920118240023;50000;CON
00096628020138240036;50002;DAN
00024549220118240043;50001;DAN
03681798820068240023;50002;DAN
00058176120128240008;50000;DAN
00003434920098240256;50002;DAN
00042293420108240058;50002;DAN
00155138920088240064;50002;DAN
00208794820118240018;50002;DAN
00067070320088240020;50000;DAN
00032266420108240019;50003;DAN
00032266420108240019;50004;DAN
08040532520138240023;50001;DAN
00187650820138240038;50000;DAN
06004853120148240061;50002;DAN
00585432920068240038;50002;DAN
00013948720078240055;50003;DAN
00025732620128240073;50001;DAN
00026031920138240011;50001;DAN
03029650720168240022;50001;DAN
00014385520118240059;50002;DAN
08013322020138240082;50001;DAN
00147060920098240008;50002;DAN
00223429020128240082;50000;DAN
00013948720078240055;50004;DAN
03011348120148240057;50000;DAN
00029365120078240020;50003;DAN
00020456620128240016;50001;DAN
00041965720138240052;50001;DAN
00429636220108240023;50003;DAN
03005469820148240049;50001;DAN
03105141120158240020;50001;DAN
01906284920138240000;50003;DAN
00095079420068240045;50001;DAN
05025656520138240005;50003;DAN
00053276120118240012;50000;DAN
00090804120078240020;50001;DAN
00067079820038240045;50001;DAN
00068330520128240023;50002;DAN
00006715520068240103;50002;DAN
00022365420088240048;50000;DAN
00022365420088240048;50002;DAN
00022365420088240048;50003;DAN
00226073520098240038;50001;DAN
00040511120138240081;50002;DAN
05003441720138240068;50001;DAN
00069643020098240008;50001;DAN
03028457820148240039;50000;DAN
03056518220148240008;50000;DAN
00009748620088240010;50001;DAN
00048791320108240113;50002;DAN
03000260520148240061;50001;DAN
00175426520138240023;50001;DAN
00176283620138240023;50001;DAN
00013171920138240039;50001;DAN
00283167020098240064;50002;DAN
03065429620168240020;50001;DAN
06616447520038240023;50001;DAN
00307664520018240038;50002;DAN
00152610920138240033;50001;DAN
05001469520128240041;50000;DAN
00026887120078240057;50002;DAN
00015064120098240005;50002;DAN
00115357120108240020;50003;DAN
00033725320108240004;50000;DAN
08301125020138240023;50001;DAN
00036250320098240125;50000;DAN
00104163420128240011;50002;DAN
03000118020148240014;50000;DAN
03008340320158240052;50001;DAN
00064326420128240036;50001;DAN
00052573220148240079;50000;DAN
00019803520098240062;50000;DAN
00650703620028240038;50002;DAN
00045598520118240061;50000;DAN
06000620320148240019;50002;DAN
06000620320148240019;50001;DAN
00136738520128240005;50000;DAN
00511905920118240038;50001;DAN
00099001120048240038;50004;DAN
00482610620088240023;50002;DAN
00187650820138240038;50001;DAN
01541085620148240000;50001;DAN
05014547220138240061;50000;DAN
03012374420148240007;50002;DAN
00040511120138240081;50004;DAN
00019999420068240046;50000;DAN
00213480220088240018;50000;DAN
00471963920098240023;50004;DAN
00063262020128240031;50000;DAN
00240915120108240038;50002;DAN
00526591920068240038;50000;DAN
00166364020078240038;50000;DAN
03002728020148240067;50004;DAN
05001094520138240005;50001;DAN
03020583820148240075;50000;DAN
00064145020118240045;50002;DAN
00029419120018240082;50001;DAN
05000352420108240028;50002;DAN
00014238420098240050;50001;DAN
00099001120048240038;50002;DAN
03680707420068240023;50002;DAN
00017271320118240083;50002;DAN
00429636220108240023;50004;DAN
00038360520108240125;50003;DAN
00053050320118240012;50001;DAN
00053050320118240012;50002;DAN
00053050320118240012;50003;DAN
03055526420158240045;50000;DAN
00016245820138240043;50001;DAN
00011781120098240006;50002;DAN
00043472320138240052;50001;DAN
03009126720158240061;50000;DAN
00048791320108240113;50001;DAN
00603098920118240023;50003;DAN
00008806820108240043;50000;DAN
00015920419998240024;50001;DAN
00026603420108240046;50001;DAN
00026603420108240046;50002;DAN
00016614920098240068;50000;DAN
03681625720038240023;50002;DAN
03089213920148240033;50001;DAN
00038678320118240062;50001;DAN
00039966120088240008;50002;DAN
00310702720078240008;50001;DAN
00053762220088240008;50001;DAN
00482610620088240023;50001;DAN
00016243820108240019;50000;DAN
00009975820088240163;50002;DAN
00115357120108240020;50004;DAN
00039511920138240061;50003;DAN
00033751320128240012;50003;DAN
03040395720148240090;50001;DAN
00488631020128240038;50001;DAN
00031419120098240026;50000;DAN
00002380720138240103;50001;DAN
00091805020088240023;50001;DAN
00365516520138240038;50000;DAN
00136641420108240064;50001;DAN
00186155420128240008;50001;DAN
00177236620138240023;50001;DAN
05012000220138240061;50000;DAN
05011998020138240040;50000;DAN
00072795820098240008;50001;DAN
00015277120128240050;50002;DAN
03019590520158240020;50001;DAN
03021841020148240004;50000;DAN
03110781920178240020;50000;DAN
03200584820148240023;50001;DAN
00043800720138240054;50003;DAN
00033451020108240024;50001;DAN
00557826020128240023;50001;DAN
00042371620088240079;50001;DAN
10021027620168240000;50001;DAN
03125289020148240023;50000;DAN
00025350920178240018;50000;DAN
03023623720168240020;50000;DAN
40228305320178240000;50000;DAN
00176690320138240023;50001;DAN
03007157820168240061;50000;DAN
03049084220158240039;50000;DAN
00112237720098240005;50000;DAN
03012605620148240082;50000;DAN
00002502120138240103;50001;DAN
00068084820058240019;50000;DAN
00005503420108240023;50000;DAN
00048791320108240113;50004;DAN
10112590920138240023;50001;DAN
03113226120158240005;50001;DAN
06002999220148240033;50001;DAN
00025442820148240033;50001;DAN
00176664820138240023;50001;DAN
00175252920138240023;50001;DAN
00177665220128240018;50000;DAN
00263109720108240018;50000;DAN
00041702020028240125;50001;DAN
00177253620138240023;50001;DAN
00010572020178240000;50001;DAN
00034073220108240030;50000;DAN
00038274920058240018;50002;DAN
00057504320108240113;50002;DAN
00680262120128240023;50002;DAN
00174741820138240023;50002;DAN
00012731620138240066;50000;DAN
00176838420138240023;50001;DAN
06627109020038240023;50001;DAN
00488631020128240038;50000;DAN
00073961720138240135;50002;DAN
00171451120108240023;50002;DAN
03172957420148240023;50000;DAN
00089820320148240023;50004;DAN
00531965520098240023;50000;DAN
00175478720138240023;50002;DAN
00175478720138240023;50003;DAN
00128974220138240008;50001;DAN
00004564020108240006;50000;DAN
00000603620138240078;50001;DAN
00000603620138240078;50002;DAN
05008715020128240020;50003;DAN
00019279220118240059;50002;DAN
00176993820138240023;00000;DAN
00174733320138240023;50002;DAN
00018567920108240074;50001;DAN
00001157020138240018;50000;DAN
00008975520108240124;50002;DAN
00012320720128240059;50000;DAN
10203208820138240023;50002;DAN
03006133820158240046;50001;DAN
00005872420148240087;50000;DAN
00176993820138240023;50002;DAN
00024403620118240067;50000;DAN
03009161920168240078;50002;DAN
00177201420138240023;50001;DAN
00113442120138240020;50000;DAN
00083036720088240005;50002;DAN
03039570820158240020;50000;DAN
00055944620028240045;50001;DAN
00022574820138240050;50001;DAN
